0.4885294102	fishermen
0.4885294102	dm
0.4885294102	highly
0.4885294102	foolish
0.4885294102	narrow
0.4885294102	university
0.4885294102	deciding
0.4885294102	bankrupt
0.4885294102	loving
0.4885294102	betting
0.4885294102	neutral
0.4885294102	nature
0.4885294102	tragedy
0.4885294102	spoke
0.4885294102	liars
0.4885294102	walking
0.4885294102	devastating
0.4885294102	organise
0.4885294102	leaflets
0.4885294102	pushing
0.4885294102	bloc
0.4885294102	cunts
0.4885294102	spread
0.4885294102	causing
0.4885294102	strategy
0.4885294102	maintain
0.4885294102	rupert
0.4885294102	options
0.4885294102	strength
0.4885294102	character
0.4884734267	rest
0.4884042789	ahead
0.4883653224	finish
0.4883653224	weaker
0.4882881216	shop
0.4882881216	racists
0.4882881216	birthday
0.4882800883	yellen
0.4882800883	socialist
0.4882800883	direct
0.4882800883	folks
0.4882800883	teams
0.4882800883	insane
0.4882800883	india
0.4882800883	turns
0.4882305319	son
0.4882230113	screwed
0.4882230113	court
0.4882230113	represent
0.4882056382	impose
0.4882056382	shooting
0.4882056382	lied
0.4882056382	cares
0.4882056382	tired
0.4882056382	lords
0.4882056382	eye
0.4880518287	hold
0.4879931526	destroyed
0.4879931526	pure
0.4879931526	sister
0.4879931526	chose
0.4879931526	success
0.4879931526	negotiating
0.4879931526	wars
0.4879931526	madness
0.4879931526	season
0.4879931526	isis
0.4879931526	income
0.4879931526	expected
0.4879931526	reforms
0.4879931526	pray
0.4879931526	politically
0.4879931526	plenty
0.4879931526	helping
0.4879931526	period
0.4879931526	bail
0.4879931526	looked
0.4879931526	penny
0.4879931526	forces
0.4878884741	pretty
0.4878415832	parliament
0.4878352445	iraq
0.4878352445	bar
0.4878352445	pool
0.4878352445	smith
0.4877270380	impact
0.4877018287	low
0.4877018287	difference
0.4876724433	powerful
0.4876717888	kinnock
0.4875750520	flag
0.4873950001	politics
0.4873950001	cut
0.4873950001	damage
0.4873911994	corner
0.4873896093	space
0.4873676355	hate
0.4873370984	knew
0.4872672831	bless
0.4871566598	trigger
0.4871566598	irish
0.4871428210	voted
0.4871211542	undermine
0.4871211542	russian
0.4871211542	missing
0.4871211542	wishing
0.4871211542	equal
0.4871211542	paris
0.4871211542	spite
0.4871211542	lay
0.4871211542	pissed
0.4871211542	mins
0.4870818184	game
0.4868242542	mental
0.4868242542	felt
0.4868173228	joke
0.4868173228	waiting
0.4868173228	legal
0.4867973672	tip
0.4867973672	stories
0.4867973672	boys
0.4867973672	shape
0.4867973672	centre
0.4867973672	australian
0.4867973672	firms
0.4867973672	senior
0.4867973672	pretend
0.4867973672	voteleave
0.4867973672	pity
0.4867973672	goods
0.4867973672	decides
0.4867973672	danger
0.4867973672	bosses
0.4867973672	arms
0.4867973672	terrifying
0.4867973672	writes
0.4867973672	farming
0.4867973672	spark
0.4867973672	removed
0.4867973672	refused
0.4867973672	bomb
0.4867973672	july
0.4867973672	bear
0.4867443571	improve
0.4867443571	pick
0.4867443571	ways
0.4867378828	streets
0.4867378828	civilisation
0.4867378828	opt
0.4867378828	annoying
0.4867378828	older
0.4867378828	damaging
0.4867378828	lady
0.4867378828	violence
0.4867378828	leaflet
0.4867378828	investors
0.4867378828	powers
0.4866673054	family
0.4866241664	pound
0.4865266013	stand
0.4864950529	couple
0.4864950529	winning
0.4864950529	month
0.4864950529	stuck
0.4864950529	meant
0.4864950529	door
0.4864950529	conservative
0.4864901944	threat
0.4864901944	tv
0.4863696145	simply
0.4863696145	word
0.4862627725	cease
0.4862627725	greatest
0.4862627725	queue
0.4862627725	xenophobia
0.4862627725	track
0.4862627725	died
0.4862627725	shake
0.4861132582	fucked
0.4860674372	fewer
0.4860050650	ffs
0.4859855040	fuck
0.4859427050	choose
0.4856561820	saturday
0.4856561820	stocks
0.4856561820	ft
0.4856561820	scum
0.4856561820	link
0.4856561820	thames
0.4856561820	absurd
0.4856561820	bout
0.4856561820	backed
0.4856561820	letting
0.4856561820	kid
0.4856561820	pop
0.4856561820	planet
0.4856561820	directly
0.4856561820	military
0.4856561820	decline
0.4856561820	star
0.4856561820	credible
0.4856561820	vision
0.4856561820	damaged
0.4856561820	calls
0.4856561820	focused
0.4856561820	ww3
0.4856561820	jones
0.4856561820	compared
0.4856561820	bills
0.4856561820	govern
0.4856561820	panic
0.4855660734	lab
0.4855596287	longer
0.4855578521	sign
0.4855578521	trusted
0.4854847022	sick
0.4854059866	successful
0.4854059866	dude
0.4854059866	cam
0.4854059866	terrorism
0.4853330226	unsure
0.4853330226	balls
0.4853330226	toxic
0.4853330226	predicted
0.4853330226	chances
0.4853330226	blessed
0.4853330226	contact
0.4853330226	normal
0.4853330226	worries
0.4853330226	feels
0.4853330226	reveals
0.4853330226	earlier
0.4853330226	skilled
0.4853330226	card
0.4853330226	locked
0.4853330226	basis
0.4853330226	beckham
0.4853330226	homes
0.4853330226	u.s
0.4852538741	facts
0.4852204828	morning
0.4851534115	idiots
0.4848819619	sending
0.4848819619	moved
0.4848819619	remind
0.4848819619	shown
0.4848819619	wage
0.4848819619	ignorant
0.4848819619	terrified
0.4848819619	killing
0.4848819619	levels
0.4848819619	irony
0.4848819619	cup
0.4848819619	compete
0.4848819619	speaking
0.4848819619	rip
0.4848819619	bankers
0.4848819619	passports
0.4848819619	written
0.4848819619	minds
0.4848316266	demand
0.4848316266	sound
0.4848316266	stopped
0.4848316266	avoid
0.4846200633	anti
0.4845447398	feeling
0.4845044859	mate
0.4840216013	bumps
0.4839414469	real
0.4838705533	blame
0.4838568297	cuts
0.4838568297	funding
0.4838425753	security
0.4837031796	it
0.4836582182	kinda
0.4836582182	sarah
0.4836582182	field
0.4836582182	st
0.4836095633	totally
0.4835970649	bed
0.4835706176	negotiate
0.4834751947	read
0.4834065887	important
0.4833978401	express
0.4833978401	enter
0.4833978401	legally
0.4833978401	helped
0.4833978401	official
0.4833978401	commission
0.4833978401	punish
0.4833978401	cheaper
0.4833978401	mother
0.4833978401	created
0.4833978401	sovereign
0.4833978401	terrorists
0.4833978401	worrying
0.4833760541	spending
0.4832919082	kick
0.4832919082	civil
0.4832919082	campaigning
0.4832919082	prefer
0.4832747712	bring
0.4832260711	terms
0.4832260711	spot
0.4832260711	scrap
0.4832260711	calling
0.4832157253	lower
0.4831383945	extra
0.4831209073	travel
0.4828868443	fucking
0.4828760541	tuned
0.4828760541	u.k
0.4827382754	undecided
0.4827223993	days
0.4826818680	run
0.4826456024	force
0.4826404303	food
0.4826404303	earth
0.4826196937	america
0.4826068297	nation
0.4825297015	france
0.4825010541	numbers
0.4825010541	stuff
0.4823858376	honestly
0.4822780429	worth
0.4821565887	bet
0.4821404303	cope
0.4820872074	listen
0.4819579515	effect
0.4819411598	death
0.4819411598	hand
0.4818850838	hurt
0.4818844298	ni
0.4818390504	plan
0.4818092731	forever
0.4818034368	role
0.4818034368	events
0.4818034368	catastrophic
0.4818034368	propose
0.4818034368	discuss
0.4818034368	disappointed
0.4818034368	effort
0.4818034368	cast
0.4818034368	chris
0.4818034368	martin
0.4818034368	fuel
0.4818034368	odds
0.4818034368	environment
0.4818034368	awesome
0.4818034368	strange
0.4818034368	finances
0.4818034368	scenario
0.4818034368	wollaston
0.4818034368	subject
0.4818034368	feelings
0.4818034368	reduced
0.4818027710	leaders
0.4817128795	health
0.4816641088	kind
0.4814883292	rt
0.4812019688	wanting
0.4810371474	moving
0.4810371474	tells
0.4810371474	harm
0.4810287661	chance
0.4810019688	dear
0.4810019688	option
0.4809315906	wins
0.4809032084	members
0.4807854188	wales
0.4807467242	points
0.4807307895	cost
0.4806982993	happened
0.4805765283	campaigners
0.4804767657	cars
0.4804349499	weekend
0.4804243219	law
0.4803563473	literally
0.4802641229	party
0.4802641229	power
0.4802563473	fine
0.4802563473	team
0.4802563473	peace
0.4802326818	respect
0.4802110915	hotel
0.4801677208	tariffs
0.4801607529	line
0.4801408844	lost
0.4801310162	argument
0.4801163918	remember
0.4800847757	cool
0.4800665000	worst
0.4800287661	told
0.4799785727	learn
0.4799785727	final
0.4799663387	case
0.4799551168	build
0.4799082499	number
0.4798991845	national
0.4798536284	failed
0.4798536284	charge
0.4798175804	majority
0.4797307895	decide
0.4797136120	losing
0.4797136120	nations
0.4797114133	chancellor
0.4797114133	decided
0.4797075152	poor
0.4796696339	dead
0.4795576552	room
0.4795202951	video
0.4795010541	fair
0.4794736284	weather
0.4794524856	trouble
0.4794524856	uncertainty
0.4794402951	straight
0.4794229049	outcome
0.4794121198	coming
0.4793563473	greece
0.4793563473	late
0.4793563473	guess
0.4793015886	figures
0.4793015886	finally
0.4791980770	forced
0.4791980770	kill
0.4791980770	reality
0.4791310162	night
0.4791111923	paying
0.4791111923	share
0.4790816780	thinks
0.4790520917	billion
0.4789925926	gotta
0.4789524856	taxes
0.4788942567	start
0.4788739219	nonsense
0.4788675926	sort
0.4788638462	migration
0.4788202951	bloody
0.4788202951	affected
0.4788163232	immigrants
0.4787700088	safer
0.4787644598	survive
0.4786946852	suggest
0.4786946852	protect
0.4786946852	shame
0.4786133085	school
0.4785936120	deport
0.4785936120	opportunity
0.4785936120	key
0.4785936120	rate
0.4785936120	investment
0.4785936120	attack
0.4785936120	prove
0.4785448933	die
0.4785340589	buy
0.4784645012	dad
0.4784640504	anymore
0.4784340589	problem
0.4784121198	care
0.4784121198	germany
0.4784121198	gonna
0.4784082499	remaining
0.4783869446	shut
0.4783869446	push
0.4783065524	issues
0.4781815886	thrive
0.4780965145	matter
0.4780289865	telling
0.4780102012	ppl
0.4779497647	migrants
0.4779497647	idea
0.4779105964	follow
0.4779088606	warning
0.4779088606	island
0.4777446937	miss
0.4777415833	create
0.4777202779	massive
0.4777202779	ht
0.4777144005	lies
0.4776476792	forget
0.4776476792	plans
0.4775254404	friday
0.4774980770	spain
0.4774139748	brussels
0.4773543043	understand
0.4773391678	thinking
0.4773262252	hands
0.4773262252	apparently
0.4772688268	research
0.4772688268	tweet
0.4772688268	destroy
0.4771893427	merkel
0.4771263106	truth
0.4771071255	exports
0.4770890408	generation
0.4770725011	exit
0.4769618355	fail
0.4768731402	view
0.4767796646	wanna
0.4767599320	warns
0.4766293620	scaremongering
0.4765977932	words
0.4765922767	times
0.4765254404	issue
0.4764898975	fall
0.4764516287	choice
0.4764473236	influence
0.4762830981	decision
0.4762538233	pensions
0.4761565642	imagine
0.4761565642	result
0.4761165105	opinion
0.4759795142	close
0.4759396580	pro
0.4758812000	walk
0.4758545266	hard
0.4758182954	stronger
0.4757796646	spend
0.4756536977	remainers
0.4755968689	young
0.4755608674	poll
0.4755456362	norway
0.4755425462	watching
0.4754463313	suffer
0.4754357490	millions
0.4754139748	living
0.4753909593	promise
0.4753607504	economists
0.4752635356	worried
0.4751290408	haha
0.4751290408	boss
0.4750292573	citizens
0.4750178843	sleep
0.4750018355	international
0.4750018355	forward
0.4750018355	dark
0.4749599160	reasons
0.4748131011	realise
0.4747796646	biggest
0.4743043861	guy
0.4741888097	lie
0.4740734398	gov
0.4740734398	higher
0.4739932309	north
0.4739122970	claims
0.4738188977	report
0.4736564718	ukip
0.4734186149	moment
0.4732465763	swing
0.4732465763	starting
0.4732292573	guarantee
0.4731499312	crazy
0.4731156428	obama
0.4730731385	based
0.4730730417	eat
0.4730730417	history
0.4730713626	tho
0.4730713626	story
0.4730713626	inside
0.4730713626	net
0.4730226427	speak
0.4727578288	sell
0.4725011849	businesses
0.4725011849	fix
0.4723036861	group
0.4723036861	shock
0.4723036861	listening
0.4723036861	hoping
0.4723036861	girl
0.4722680334	current
0.4721605945	sounds
0.4721605945	mass
0.4721605945	easy
0.4721409904	experts
0.4720821983	la
0.4720731385	yeah
0.4719082803	voice
0.4718022311	holiday
0.4717706764	car
0.4717385607	predict
0.4715721818	order
0.4715721818	threatening
0.4715721818	lots
0.4714856516	policy
0.4714856516	rich
0.4712299096	drive
0.4711247033	benefit
0.4709780403	science
0.4709482803	export
0.4707664687	nice
0.4707664687	financial
0.4707664687	collapse
0.4705855817	y'all
0.4705106160	argue
0.4705106160	negative
0.4704111196	past
0.4702447069	white
0.4702404744	bitch
0.4702404744	air
0.4701664679	gave
0.4701617540	visa
0.4700581354	interesting
0.4700457782	return
0.4700457782	offer
0.4700457782	drop
0.4700457782	economist
0.4700457782	happening
0.4698946154	lives
0.4698787244	austerity
0.4697592881	mr
0.4697592881	warn
0.4697592881	democratic
0.4696690049	changed
0.4695503214	favour
0.4695503214	personal
0.4694733773	completely
0.4694733773	absolute
0.4694099169	club
0.4693438899	boost
0.4693406018	playing
0.4693406018	whilst
0.4691919579	staff
0.4689822383	grow
0.4686422404	ya
0.4680505615	mess
0.4679572916	ass
0.4679325138	supporting
0.4677807095	twitter
0.4676469312	idiot
0.4676469312	handle
0.4674419579	rule
0.4673964727	step
0.4673375407	crash
0.4672423608	surprised
0.4672423608	bigger
0.4672423608	easily
0.4672423608	concerned
0.4669065888	giving
0.4668926332	views
0.4665859997	honest
0.4665859997	crisis
0.4664808304	break
0.4664660418	housing
0.4664660418	meet
0.4663562718	evidence
0.4663562718	throw
0.4663562718	admit
0.4662883921	explain
0.4662453099	ignore
0.4661923636	lying
0.4660662860	message
0.4660662860	complete
0.4660662860	damn
0.4659211664	takes
0.4658843991	wake
0.4658320034	expect
0.4656979159	event
0.4656923636	woman
0.4656923636	leader
0.4656502969	possibly
0.4655147659	wow
0.4655147659	usa
0.4655099979	exist
0.4655099979	gain
0.4654923608	proud
0.4654315449	article
0.4653562718	piece
0.4652611505	elected
0.4652611505	office
0.4652365572	total
0.4652161731	quit
0.4651653368	heard
0.4650482194	crap
0.4649002396	leading
0.4647846662	taking
0.4646257889	disaster
0.4645732459	city
0.4644609263	half
0.4644060960	unelected
0.4642019454	rubbish
0.4642019454	lets
0.4639982115	arguments
0.4635732459	rules
0.4635679085	shows
0.4634975838	claim
0.4634030832	problems
0.4632525930	tomorrow
0.4631707319	global
0.4630097358	allowed
0.4627964042	interested
0.4627964042	ridiculous
0.4627964042	glad
0.4627964042	running
0.4626724126	fight
0.4625114165	polls
0.4622498356	tbh
0.4622498356	bullshit
0.4622498356	friend
0.4622498356	audience
0.4619047731	in
0.4618232459	bc
0.4612265793	send
0.4609766804	touch
0.4606803888	wing
0.4602389052	rid
0.4596979213	mad
0.4587338896	funny
0.4582112766	small
0.4576754516	summer
0.4576754516	sad
0.4576754516	weeks
0.4576514354	guys
0.4574903242	benefits
0.4574630623	sides
0.4574630623	consequences
0.4569703250	simple
0.4568277805	supporters
0.4566421182	genuinely
0.4566181020	paid
0.4563947705	worry
0.4563947705	won
0.4558211908	scared
0.4557944472	htt
0.4545543393	not
0.4532008701	wait till
0.4522907466	ok
0.4506042367	them
0.4502702287	either
0.4498305665	less
0.4491675108	anything
0.4458082299	you
0.4456574757	have
0.4455960036	enough
0.4452209551	system
0.4447113904	year
0.4441234435	her
0.4439899154	etc
0.4436598701	exactly
0.4434994058	said
0.4427716368	mean
0.4417256449	help
0.4417256449	together
0.4409664269	same
0.4403747844	did
0.4403747844	for
0.4403747844	yet
0.4403747844	want
0.4402817983	about
0.4402817983	everything
0.4402289744	side
0.4401774802	why
0.4377174529	nothing
0.4374771286	see
0.4372225254	course
0.4369749588	sure
0.4365605384	please
0.4361505860	think
0.4359944370	much
0.4357903629	really
0.4344475059	sorry
0.4341997357	own
0.4341997357	might
0.4339630295	sin falling
0.4337248100	happens
0.4336492149	soon
0.4332713812	done
0.4326053038	myself
0.4325745944	with
0.4320370481	better
0.4313163453	no
0.4310164836	says
0.4310164836	alone
0.4310164836	can
0.4308370292	oh
0.4306351847	seriously
0.4306351847	also
0.4305154890	up
0.4303698848	out
0.4302198848	that
0.4297572676	good
0.4291949881	before
0.4291949881	ever
0.4285218280	but
0.4281167742	years ago
0.4268607613	down
0.4264072429	however
0.4260839491	are
0.4258817896	now
0.4245064338	largest economy
0.4239372974	like
0.4237970224	is
0.4236144326	way
0.4235516922	well
0.4232160170	me
0.4227587657	him
0.4224611727	do
0.4217174776	over
0.4209472197	again
0.4209243504	us
0.4206744468	off
0.4204563749	say
0.4204496013	know
0.4197432268	maybe
0.4195175132	back
0.4186932268	will
0.4186724481	all
0.4186059070	right
0.4184475164	this
0.4181736056	away
0.4178851847	more
0.4178842088	one
0.4176435986	though
0.4172701389	children
0.4166657422	on
0.4164477934	there
0.4159582879	people
0.4154725732	then
0.4151668418	work
0.4149439492	time
0.4145019849	anyway
0.4124308763	go
0.4107765254	reduce immigration
0.4100829104	could
0.4099099191	to
0.4091517882	yes
0.4081579995	german finance
0.4076449888	would
0.4042363288	too
0.4038144146	here
0.4037363288	day
0.4035934717	be
0.4012070322	so
0.3701799849	money spent
0.3397486591	blackmail europe
0.3365306942	check latest
